function,recommendation_type,candidate_label,portal_string,mu_t,sigma_t,ei,log_ei,pi,ucb,ucb_beta,ts,exploration_score,is_submission,seed,candidate_origin,stagnation_flag,stagnation_gain,stagnation_threshold,stagnation_scale,why,selection_mode,consensus_frequency,n_seed_success
function_5,shadow_oldstyle,pool_003078,0.870187-0.999999-0.999999-0.999999,12.547805590068316,0.17645820276697996,0.05300834226476239,-2.937305976594356,0.41467146423554646,12.853440162672367,3.0,12.544751468170125,0.022277717342599326,False,4003,tr,False,1608.5425767002516,20.873560956991334,1043.6780478495666,"mu_t=12.5478, sigma_t=0.176458, ei=0.0530083, pi=0.414671, ucb=12.8534, beta=3.00, ts=12.5448, explore=0.0222777, stagnation_gain=1608.54, threshold=20.8736",robust_consensus,1,5
function_6,chosen_submission,pool_003414,0.394748-0.334862-0.601103-0.823721-0.129607,1.0689836411137827,0.06300066561472197,0.05566754893684121,-2.888357906194276,0.7743193402681965,1.178103994869132,3.0,1.2770927002780461,0.009681790741894259,True,5000,tr,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.06898, sigma_t=0.0630007, ei=0.0556675, pi=0.774319, ucb=1.1781, beta=3.00, ts=1.27709, explore=0.00968179, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,primary_pareto_sigma,pool_004276,0.414061-0.152291-0.402662-0.700785-0.028065,1.1513262808949372,0.10440131494534217,0.13514824179258353,-2.0013830156481607,0.8931024259151691,1.3321546627572824,3.0,1.215498150278511,0.08992236659026714,False,5000,elite,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.15133, sigma_t=0.104401, ei=0.135148, pi=0.893102, ucb=1.33215, beta=3.00, ts=1.2155, explore=0.0899224, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,trust_region_ts,pool_003414,0.394748-0.334862-0.601103-0.823721-0.129607,1.0689836411137827,0.06300066561472197,0.05566754893684121,-2.888357906194276,0.7743193402681965,1.178103994869132,3.0,1.2770927002780461,0.009681790741894259,False,5000,tr,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.06898, sigma_t=0.0630007, ei=0.0556675, pi=0.774319, ucb=1.1781, beta=3.00, ts=1.27709, explore=0.00968179, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,global_explore,pool_000794,0.047688-0.117877-0.632505-0.028165-0.028623,-0.0732750370958768,0.27433079431728763,2.0413231499512145e-06,-13.10191235744285,3.292005614476555e-05,0.40187983674239425,3.0,0.14681832609608414,0.5613894855231496,False,5000,global,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=-0.073275, sigma_t=0.274331, ei=2.04132e-06, pi=3.29201e-05, ucb=0.40188, beta=3.00, ts=0.146818, explore=0.561389, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,best_mu,pool_001869,0.416263-0.028614-0.982692-0.985291-0.030376,1.1541999597885724,0.11578883584892502,0.13991776324039937,-1.966700434388709,0.8740507849535931,1.354752106428165,3.0,1.001419781744766,0.15851141484751954,False,5000,global,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.1542, sigma_t=0.115789, ei=0.139918, pi=0.874051, ucb=1.35475, beta=3.00, ts=1.00142, explore=0.158511, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,best_sigma,pool_000794,0.047688-0.117877-0.632505-0.028165-0.028623,-0.0732750370958768,0.27433079431728763,2.0413231499512145e-06,-13.10191235744285,3.292005614476555e-05,0.40187983674239425,3.0,0.14681832609608414,0.5613894855231496,False,5000,global,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=-0.073275, sigma_t=0.274331, ei=2.04132e-06, pi=3.29201e-05, ucb=0.40188, beta=3.00, ts=0.146818, explore=0.561389, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,best_logEI,pool_001869,0.416263-0.028614-0.982692-0.985291-0.030376,1.1541999597885724,0.11578883584892502,0.13991776324039937,-1.966700434388709,0.8740507849535931,1.354752106428165,3.0,1.001419781744766,0.15851141484751954,False,5000,global,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.1542, sigma_t=0.115789, ei=0.139918, pi=0.874051, ucb=1.35475, beta=3.00, ts=1.00142, explore=0.158511, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,best_PI,pool_004196,0.388876-0.334954-0.551006-0.818134-0.001356,1.1401049446044653,0.08720261726986939,0.12206219478036116,-2.10322457086768,0.913038822154259,1.2911443082688636,3.0,1.1210704571102463,0.041085533182218324,False,5000,elite,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.1401, sigma_t=0.0872026, ei=0.122062, pi=0.913039, ucb=1.29114, beta=3.00, ts=1.12107, explore=0.0410855, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,best_UCB,pool_001869,0.416263-0.028614-0.982692-0.985291-0.030376,1.1541999597885724,0.11578883584892502,0.13991776324039937,-1.966700434388709,0.8740507849535931,1.354752106428165,3.0,1.001419781744766,0.15851141484751954,False,5000,global,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.1542, sigma_t=0.115789, ei=0.139918, pi=0.874051, ucb=1.35475, beta=3.00, ts=1.00142, explore=0.158511, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,best_exploration,pool_000794,0.047688-0.117877-0.632505-0.028165-0.028623,-0.0732750370958768,0.27433079431728763,2.0413231499512145e-06,-13.10191235744285,3.292005614476555e-05,0.40187983674239425,3.0,0.14681832609608414,0.5613894855231496,False,5000,global,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=-0.073275, sigma_t=0.274331, ei=2.04132e-06, pi=3.29201e-05, ucb=0.40188, beta=3.00, ts=0.146818, explore=0.561389, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_6,shadow_oldstyle,pool_001869,0.416263-0.028614-0.982692-0.985291-0.030376,1.1541999597885724,0.11578883584892502,0.13991776324039937,-1.966700434388709,0.8740507849535931,1.354752106428165,3.0,1.001419781744766,0.15851141484751954,False,5000,global,True,0.0,0.016169403093965994,0.8084701546982997,"mu_t=1.1542, sigma_t=0.115789, ei=0.139918, pi=0.874051, ucb=1.35475, beta=3.00, ts=1.00142, explore=0.158511, stagnation_gain=0, threshold=0.0161694",robust_consensus,1,5
function_7,chosen_submission,pool_003289,0.314523-0.327792-0.434614-0.240874-0.381873-0.859096,0.9308678066930529,0.1676026866514379,0.1246237079921565,-2.082456417918115,0.7140055968681804,1.2211641754584033,3.0,1.2643266238301654,0.04459595323573725,True,6003,tr,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=0.930868, sigma_t=0.167603, ei=0.124624, pi=0.714006, ucb=1.22116, beta=3.00, ts=1.26433, explore=0.044596, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,primary_pareto_sigma,pool_001709,0.583269-0.549241-0.897854-0.027857-0.381320-0.793139,1.0359348149782037,0.10617872821244546,0.20101456776713153,-1.604377897095962,0.9700532697816161,1.2198417669252155,3.0,1.1467306616255848,0.1363165506406928,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=1.03593, sigma_t=0.106179, ei=0.201015, pi=0.970053, ucb=1.21984, beta=3.00, ts=1.14673, explore=0.136317, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,trust_region_ts,pool_003289,0.314523-0.327792-0.434614-0.240874-0.381873-0.859096,0.9308678066930529,0.1676026866514379,0.1246237079921565,-2.082456417918115,0.7140055968681804,1.2211641754584033,3.0,1.2643266238301654,0.04459595323573725,False,6003,tr,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=0.930868, sigma_t=0.167603, ei=0.124624, pi=0.714006, ucb=1.22116, beta=3.00, ts=1.26433, explore=0.044596, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,global_explore,pool_001065,0.852685-0.949581-0.971687-0.164453-0.587720-0.817615,-2.4080820167254346,1.3387409203340053,0.0033937743392519868,-5.685812602520788,0.007689121489388846,-0.08931472453541689,3.0,-2.077829027318721,2.5862756083740477,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=-2.40808, sigma_t=1.33874, ei=0.00339377, pi=0.00768912, ucb=-0.0893147, beta=3.00, ts=-2.07783, explore=2.58628, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,best_mu,pool_002524,0.082527-0.156942-0.935785-0.006689-0.359526-0.769854,1.0402733281355805,0.07361636207866926,0.20418334463762855,-1.5887369405466116,0.9972210157179247,1.1677806075242092,3.0,1.023936101300725,0.05288695839969837,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=1.04027, sigma_t=0.0736164, ei=0.204183, pi=0.997221, ucb=1.16778, beta=3.00, ts=1.02394, explore=0.052887, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,best_sigma,pool_001937,0.994480-0.963693-0.794836-0.791147-0.152024-0.609782,-2.723871333338161,1.3426680755302534,0.0016665795685778825,-6.396981915434958,0.0040073010548583405,-0.398302008819031,3.0,-1.3614199879030007,1.926109838573069,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=-2.72387, sigma_t=1.34267, ei=0.00166658, pi=0.0040073, ucb=-0.398302, beta=3.00, ts=-1.36142, explore=1.92611, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,best_logEI,pool_002524,0.082527-0.156942-0.935785-0.006689-0.359526-0.769854,1.0402733281355805,0.07361636207866926,0.20418334463762855,-1.5887369405466116,0.9972210157179247,1.1677806075242092,3.0,1.023936101300725,0.05288695839969837,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=1.04027, sigma_t=0.0736164, ei=0.204183, pi=0.997221, ucb=1.16778, beta=3.00, ts=1.02394, explore=0.052887, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,best_PI,pool_002524,0.082527-0.156942-0.935785-0.006689-0.359526-0.769854,1.0402733281355805,0.07361636207866926,0.20418334463762855,-1.5887369405466116,0.9972210157179247,1.1677806075242092,3.0,1.023936101300725,0.05288695839969837,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=1.04027, sigma_t=0.0736164, ei=0.204183, pi=0.997221, ucb=1.16778, beta=3.00, ts=1.02394, explore=0.052887, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,best_UCB,pool_001564,0.067837-0.055958-0.884489-0.657573-0.418176-0.920315,0.6095577236845551,0.46615852510794586,0.09422153345052572,-2.3621065306301396,0.3134527184038892,1.416967973552886,3.0,0.7929208938258345,0.5247432896418615,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=0.609558, sigma_t=0.466159, ei=0.0942215, pi=0.313453, ucb=1.41697, beta=3.00, ts=0.792921, explore=0.524743, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,best_exploration,pool_001065,0.852685-0.949581-0.971687-0.164453-0.587720-0.817615,-2.4080820167254346,1.3387409203340053,0.0033937743392519868,-5.685812602520788,0.007689121489388846,-0.08931472453541689,3.0,-2.077829027318721,2.5862756083740477,False,6003,global,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=-2.40808, sigma_t=1.33874, ei=0.00339377, pi=0.00768912, ucb=-0.0893147, beta=3.00, ts=-2.07783, explore=2.58628, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_7,shadow_oldstyle,pool_004104,0.555502-0.265806-0.558949-0.173081-0.376318-0.799176,1.0390549890059892,0.10377606302466659,0.2038963127685313,-1.5901436850937736,0.9747206506271499,1.2188004027742219,3.0,1.0691494062143168,0.04540977493164292,False,6003,elite,True,0.0,0.011610507655150084,0.5805253827575042,"mu_t=1.03905, sigma_t=0.103776, ei=0.203896, pi=0.974721, ucb=1.2188, beta=3.00, ts=1.06915, explore=0.0454098, stagnation_gain=0, threshold=0.0116105",robust_consensus,1,5
function_8,chosen_submission,pool_003227,0.095160-0.000000-0.041749-0.005171-0.727359-0.444323-0.041363-0.124362,9.856515090122024,0.014941611832440744,0.004411548414584348,-5.423529536731405,0.40980947195953016,9.882394720962768,3.0,9.898441291419347,0.005851139427748997,True,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.85652, sigma_t=0.0149416, ei=0.00441155, pi=0.409809, ucb=9.88239, beta=3.00, ts=9.89844, explore=0.00585114, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,primary_pareto_sigma,pool_003709,0.058916-0.000000-0.019236-0.000000-0.879110-0.455834-0.034477-0.051863,9.86716594256882,0.014751499553001472,0.010202405450583893,-4.585131758006462,0.6883024552892258,9.892716289282438,3.0,9.864762030941726,0.004688265832551996,False,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.86717, sigma_t=0.0147515, ei=0.0102024, pi=0.688302, ucb=9.89272, beta=3.00, ts=9.86476, explore=0.00468827, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,trust_region_ts,pool_003227,0.095160-0.000000-0.041749-0.005171-0.727359-0.444323-0.041363-0.124362,9.856515090122024,0.014941611832440744,0.004411548414584348,-5.423529536731405,0.40980947195953016,9.882394720962768,3.0,9.898441291419347,0.005851139427748997,False,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.85652, sigma_t=0.0149416, ei=0.00441155, pi=0.409809, ucb=9.88239, beta=3.00, ts=9.89844, explore=0.00585114, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,global_explore,pool_000079,0.998793-0.026669-0.109106-0.014308-0.018463-0.926674-0.075296-0.174463,7.55973727016386,0.03657364451410707,1.8048513878454153e-35,-1990.2048473474788,0.0,7.623084680680274,3.0,7.5477435286833865,0.07056364142225328,False,7001,global,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=7.55974, sigma_t=0.0365736, ei=1.80485e-35, pi=0, ucb=7.62308, beta=3.00, ts=7.54774, explore=0.0705636, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,best_mu,pool_003413,0.007642-0.000000-0.011828-0.053032-0.883521-0.506560-0.000000-0.303810,9.867608601233735,0.013857328121426815,0.010200695967346093,-4.585299328926861,0.7104411526710372,9.891610197597199,3.0,9.862191254721191,0.004027568140735726,False,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.86761, sigma_t=0.0138573, ei=0.0102007, pi=0.710441, ucb=9.89161, beta=3.00, ts=9.86219, explore=0.00402757, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,best_sigma,pool_002896,0.965554-0.734705-0.065659-0.510867-0.092192-0.020026-0.389499-0.394035,7.031423701266203,0.04488858437044124,1.8048513878454153e-35,-1997.5366664897256,0.0,7.109173010075668,3.0,6.976590011065514,0.055957595951298504,False,7001,global,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=7.03142, sigma_t=0.0448886, ei=1.80485e-35, pi=0, ucb=7.10917, beta=3.00, ts=6.97659, explore=0.0559576, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,best_logEI,pool_003709,0.058916-0.000000-0.019236-0.000000-0.879110-0.455834-0.034477-0.051863,9.86716594256882,0.014751499553001472,0.010202405450583893,-4.585131758006462,0.6883024552892258,9.892716289282438,3.0,9.864762030941726,0.004688265832551996,False,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.86717, sigma_t=0.0147515, ei=0.0102024, pi=0.688302, ucb=9.89272, beta=3.00, ts=9.86476, explore=0.00468827, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,best_PI,pool_003413,0.007642-0.000000-0.011828-0.053032-0.883521-0.506560-0.000000-0.303810,9.867608601233735,0.013857328121426815,0.010200695967346093,-4.585299328926861,0.7104411526710372,9.891610197597199,3.0,9.862191254721191,0.004027568140735726,False,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.86761, sigma_t=0.0138573, ei=0.0102007, pi=0.710441, ucb=9.89161, beta=3.00, ts=9.86219, explore=0.00402757, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,best_UCB,pool_003709,0.058916-0.000000-0.019236-0.000000-0.879110-0.455834-0.034477-0.051863,9.86716594256882,0.014751499553001472,0.010202405450583893,-4.585131758006462,0.6883024552892258,9.892716289282438,3.0,9.864762030941726,0.004688265832551996,False,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.86717, sigma_t=0.0147515, ei=0.0102024, pi=0.688302, ucb=9.89272, beta=3.00, ts=9.86476, explore=0.00468827, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,best_exploration,pool_000079,0.998793-0.026669-0.109106-0.014308-0.018463-0.926674-0.075296-0.174463,7.55973727016386,0.03657364451410707,1.8048513878454153e-35,-1990.2048473474788,0.0,7.623084680680274,3.0,7.5477435286833865,0.07056364142225328,False,7001,global,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=7.55974, sigma_t=0.0365736, ei=1.80485e-35, pi=0, ucb=7.62308, beta=3.00, ts=7.54774, explore=0.0705636, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
function_8,shadow_oldstyle,pool_003709,0.058916-0.000000-0.019236-0.000000-0.879110-0.455834-0.034477-0.051863,9.86716594256882,0.014751499553001472,0.010202405450583893,-4.585131758006462,0.6883024552892258,9.892716289282438,3.0,9.864762030941726,0.004688265832551996,False,7001,tr,True,0.0315892823686994,0.03298238893432799,1.6491194467163997,"mu_t=9.86717, sigma_t=0.0147515, ei=0.0102024, pi=0.688302, ucb=9.89272, beta=3.00, ts=9.86476, explore=0.00468827, stagnation_gain=0.0315893, threshold=0.0329824",robust_consensus,1,5
