function,recommendation_type,candidate_label,portal_string,mu_t,sigma_t,ei,log_ei,pi,ucb,ucb_beta,ts,exploration_score,is_submission,seed,candidate_origin,stagnation_flag,stagnation_gain,stagnation_threshold,stagnation_scale,why,selection_mode,consensus_frequency,n_seed_success
function_5,shadow_oldstyle,pool_003720,0.999999-0.999103-0.999999-0.999999,13.17937274141855,0.028018348557366318,0.011350670820320123,-4.47847843368934,0.5049014686616065,13.227901944664456,3.0,13.17519499688828,9.308858819145855e-05,False,4002,tr,False,3577.071253662568,44.04826305373942,2202.413152686971,"mu_t=13.1794, sigma_t=0.0280183, ei=0.0113507, pi=0.504901, ucb=13.2279, beta=3.00, ts=13.1752, explore=9.30886e-05, stagnation_gain=3577.07, threshold=44.0483",robust_consensus,1,5
function_6,chosen_submission,pool_003105,0.428840-0.261609-0.640509-0.903048-0.141972,1.112251844615158,0.09552764313752017,0.0765642385303613,-2.5696251711655673,0.7404585657977594,1.2777105760566483,3.0,1.317257045044193,0.03303946476708207,True,5002,tr,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.11225, sigma_t=0.0955276, ei=0.0765642, pi=0.740459, ucb=1.27771, beta=3.00, ts=1.31726, explore=0.0330395, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,primary_pareto_sigma,pool_003473,0.401567-0.221762-0.601729-0.961550-0.022788,1.1348712482355805,0.09943159359172324,0.09520688064655855,-2.3517030640974355,0.8014834527455201,1.3070918202139863,3.0,1.1088418026380402,0.062217163125311024,False,5002,tr,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.13487, sigma_t=0.0994316, ei=0.0952069, pi=0.801483, ucb=1.30709, beta=3.00, ts=1.10884, explore=0.0622172, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,trust_region_ts,pool_003105,0.428840-0.261609-0.640509-0.903048-0.141972,1.112251844615158,0.09552764313752017,0.0765642385303613,-2.5696251711655673,0.7404585657977594,1.2777105760566483,3.0,1.317257045044193,0.03303946476708207,False,5002,tr,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.11225, sigma_t=0.0955276, ei=0.0765642, pi=0.740459, ucb=1.27771, beta=3.00, ts=1.31726, explore=0.0330395, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,global_explore,pool_000753,0.310122-0.011965-0.887284-0.019069-0.958084,-0.5077409160158467,0.3066985811879339,1.0575414749884581e-08,-18.364733892935906,1.875175675617649e-07,0.02347660921094319,3.0,-0.7586813399322332,0.6876811841285602,False,5002,global,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=-0.507741, sigma_t=0.306699, ei=1.05754e-08, pi=1.87518e-07, ucb=0.0234766, beta=3.00, ts=-0.758681, explore=0.687681, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,best_mu,pool_003611,0.444340-0.247421-0.603795-0.914240-0.116895,1.1366123255823468,0.08222450444836811,0.0922320572858236,-2.3834475159459485,0.8520679141006933,1.279029344914097,3.0,1.1538269690678868,0.031516316722531384,False,5002,tr,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.13661, sigma_t=0.0822245, ei=0.0922321, pi=0.852068, ucb=1.27903, beta=3.00, ts=1.15383, explore=0.0315163, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,best_sigma,pool_000149,0.039185-0.005130-0.871372-0.364037-0.050437,0.10291401129830857,0.3208683261835311,0.00014427779590811895,-8.843769978534956,0.0015699980847275244,0.6586742547877673,3.0,0.29205124687013395,0.5575197162022545,False,5002,global,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=0.102914, sigma_t=0.320868, ei=0.000144278, pi=0.00157, ucb=0.658674, beta=3.00, ts=0.292051, explore=0.55752, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,best_logEI,pool_002025,0.439375-0.185659-0.639550-0.993789-0.045060,1.1275271123406592,0.13711350834505787,0.10151176745051267,-2.2875805517472614,0.7124693929757283,1.3650146751983183,3.0,1.1055004679563487,0.09736690401285301,False,5002,global,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.12753, sigma_t=0.137114, ei=0.101512, pi=0.712469, ucb=1.36501, beta=3.00, ts=1.1055, explore=0.0973669, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,best_PI,pool_003265,0.413917-0.323684-0.595182-0.973299-0.040443,1.1102601001676988,0.0313235334463307,0.05994443953288901,-2.8143371535552935,0.9714629641277989,1.164514051569341,3.0,1.1030761721722258,0.013482833397861393,False,5002,tr,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.11026, sigma_t=0.0313235, ei=0.0599444, pi=0.971463, ucb=1.16451, beta=3.00, ts=1.10308, explore=0.0134828, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,best_UCB,pool_004561,0.426157-0.134465-0.634622-0.892961-0.114644,1.1010233925362032,0.1670766441913839,0.09484151038661703,-2.3555480922831373,0.6184612928538958,1.3904086290337905,3.0,1.0743142410255113,0.10652556955166023,False,5002,elite,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.10102, sigma_t=0.167077, ei=0.0948415, pi=0.618461, ucb=1.39041, beta=3.00, ts=1.07431, explore=0.106526, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,best_exploration,pool_000753,0.310122-0.011965-0.887284-0.019069-0.958084,-0.5077409160158467,0.3066985811879339,1.0575414749884581e-08,-18.364733892935906,1.875175675617649e-07,0.02347660921094319,3.0,-0.7586813399322332,0.6876811841285602,False,5002,global,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=-0.507741, sigma_t=0.306699, ei=1.05754e-08, pi=1.87518e-07, ucb=0.0234766, beta=3.00, ts=-0.758681, explore=0.687681, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_6,shadow_oldstyle,pool_002025,0.439375-0.185659-0.639550-0.993789-0.045060,1.1275271123406592,0.13711350834505787,0.10151176745051267,-2.2875805517472614,0.7124693929757283,1.3650146751983183,3.0,1.1055004679563487,0.09736690401285301,False,5002,global,True,0.0,0.016931728599031467,0.8465864299515733,"mu_t=1.12753, sigma_t=0.137114, ei=0.101512, pi=0.712469, ucb=1.36501, beta=3.00, ts=1.1055, explore=0.0973669, stagnation_gain=0, threshold=0.0169317",robust_consensus,1,5
function_7,chosen_submission,pool_003794,0.185584-0.196629-0.505150-0.303259-0.327650-0.710696,1.2710456418298004,0.11669786769555349,0.07258926258746835,-2.622938266333648,0.6506661558874202,1.4731722778133718,3.0,1.511481725881836,0.02716812529567694,True,6004,tr,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.27105, sigma_t=0.116698, ei=0.0725893, pi=0.650666, ucb=1.47317, beta=3.00, ts=1.51148, explore=0.0271681, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,primary_pareto_sigma,pool_003794,0.185584-0.196629-0.505150-0.303259-0.327650-0.710696,1.2710456418298004,0.11669786769555349,0.07258926258746835,-2.622938266333648,0.6506661558874202,1.4731722778133718,3.0,1.511481725881836,0.02716812529567694,False,6004,tr,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.27105, sigma_t=0.116698, ei=0.0725893, pi=0.650666, ucb=1.47317, beta=3.00, ts=1.51148, explore=0.0271681, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,trust_region_ts,pool_003818,0.198151-0.145626-0.517710-0.315334-0.405834-0.686938,1.0863765058415225,0.20544950422933467,0.030414415727176007,-3.492838581416143,0.24857988881806467,1.4422254855565817,3.0,1.5424962379961595,0.06849357715956068,False,6004,tr,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.08638, sigma_t=0.20545, ei=0.0304144, pi=0.24858, ucb=1.44223, beta=3.00, ts=1.5425, explore=0.0684936, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,global_explore,pool_002449,0.923767-0.992634-0.837371-0.102150-0.018075-0.016095,-3.7387334547291036,1.745921423625891,0.0011471313236878025,-6.770490954199731,0.002230747735261984,-0.71470884298608,3.0,-5.779461001518654,3.586024441794929,False,6004,global,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=-3.73873, sigma_t=1.74592, ei=0.00114713, pi=0.00223075, ucb=-0.714709, beta=3.00, ts=-5.77946, explore=3.58602, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,best_mu,pool_003794,0.185584-0.196629-0.505150-0.303259-0.327650-0.710696,1.2710456418298004,0.11669786769555349,0.07258926258746835,-2.622938266333648,0.6506661558874202,1.4731722778133718,3.0,1.511481725881836,0.02716812529567694,False,6004,tr,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.27105, sigma_t=0.116698, ei=0.0725893, pi=0.650666, ucb=1.47317, beta=3.00, ts=1.51148, explore=0.0271681, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,best_sigma,pool_002359,0.128592-0.999061-0.749266-0.716036-0.994905-0.856833,-1.9078295576158693,1.9150728755917619,0.040834510252097965,-3.198227715580467,0.05088483495108919,1.4091739631060847,3.0,0.7414201175172119,3.568213260954792,False,6004,global,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=-1.90783, sigma_t=1.91507, ei=0.0408345, pi=0.0508848, ucb=1.40917, beta=3.00, ts=0.74142, explore=3.56821, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,best_logEI,pool_003578,0.208463-0.190171-0.488794-0.330523-0.326736-0.726114,1.254582122038887,0.15895986972336826,0.07880377421924933,-2.540794387081922,0.5716699784839216,1.5299086927642631,3.0,1.4607199846477363,0.040379169298472885,False,6004,tr,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.25458, sigma_t=0.15896, ei=0.0788038, pi=0.57167, ucb=1.52991, beta=3.00, ts=1.46072, explore=0.0403792, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,best_PI,pool_003857,0.233976-0.239715-0.416587-0.290947-0.326493-0.686334,1.262564959277452,0.05370503865121189,0.04458837009751702,-3.110282214105315,0.7527836666018346,1.3555848148438174,3.0,1.294883305625833,0.006356322874078695,False,6004,tr,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.26256, sigma_t=0.053705, ei=0.0445884, pi=0.752784, ucb=1.35558, beta=3.00, ts=1.29488, explore=0.00635632, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,best_UCB,pool_004231,0.232969-0.061234-0.575531-0.350999-0.355006-0.775833,1.1117780969939335,0.26290819298379753,0.057563353457697676,-2.854869138449855,0.3321589143172934,1.567148444968009,3.0,1.5344666864720562,0.13746398218301345,False,6004,elite,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.11178, sigma_t=0.262908, ei=0.0575634, pi=0.332159, ucb=1.56715, beta=3.00, ts=1.53447, explore=0.137464, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,best_exploration,pool_002449,0.923767-0.992634-0.837371-0.102150-0.018075-0.016095,-3.7387334547291036,1.745921423625891,0.0011471313236878025,-6.770490954199731,0.002230747735261984,-0.71470884298608,3.0,-5.779461001518654,3.586024441794929,False,6004,global,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=-3.73873, sigma_t=1.74592, ei=0.00114713, pi=0.00223075, ucb=-0.714709, beta=3.00, ts=-5.77946, explore=3.58602, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_7,shadow_oldstyle,pool_003578,0.208463-0.190171-0.488794-0.330523-0.326736-0.726114,1.254582122038887,0.15895986972336826,0.07880377421924933,-2.540794387081922,0.5716699784839216,1.5299086927642631,3.0,1.4607199846477363,0.040379169298472885,False,6004,tr,False,0.979212086213268,0.013774979749970453,0.6887489874985226,"mu_t=1.25458, sigma_t=0.15896, ei=0.0788038, pi=0.57167, ucb=1.52991, beta=3.00, ts=1.46072, explore=0.0403792, stagnation_gain=0.979212, threshold=0.013775",robust_consensus,1,5
function_8,chosen_submission,pool_003259,0.000000-0.040426-0.005460-0.022742-0.761965-0.456870-0.049609-0.048552,12.599070374601569,0.022675463708683532,8.695045347181807e-06,-11.652757194854571,0.0013541713984200224,12.63834542983009,3.0,12.60506498491545,0.005338801823221911,True,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5991, sigma_t=0.0226755, ei=8.69505e-06, pi=0.00135417, ucb=12.6383, beta=3.00, ts=12.6051, explore=0.0053388, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,primary_pareto_sigma,pool_003259,0.000000-0.040426-0.005460-0.022742-0.761965-0.456870-0.049609-0.048552,12.599070374601569,0.022675463708683532,8.695045347181807e-06,-11.652757194854571,0.0013541713984200224,12.63834542983009,3.0,12.60506498491545,0.005338801823221911,False,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5991, sigma_t=0.0226755, ei=8.69505e-06, pi=0.00135417, ucb=12.6383, beta=3.00, ts=12.6051, explore=0.0053388, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,trust_region_ts,pool_004054,0.043320-0.147085-0.010842-0.131002-0.810437-0.461425-0.077334-0.182317,12.594323569232415,0.02236211573490961,3.3946997168026913e-06,-12.593295249524429,0.0005703028279595573,12.633055889850011,3.0,12.639485987887019,0.007664901802722803,False,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5943, sigma_t=0.0223621, ei=3.3947e-06, pi=0.000570303, ucb=12.6331, beta=3.00, ts=12.6395, explore=0.0076649, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,global_explore,pool_002525,0.948114-0.083622-0.838533-0.862784-0.633372-0.055182-0.967997-0.101322,5.097033529872729,0.07080005235536331,1.8048513878454153e-35,-5729.005207881281,0.0,5.219662817730763,3.0,5.054140715433592,0.11444643217645646,False,7000,global,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=5.09703, sigma_t=0.0708001, ei=1.80485e-35, pi=0, ucb=5.21966, beta=3.00, ts=5.05414, explore=0.114446, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,best_mu,pool_003259,0.000000-0.040426-0.005460-0.022742-0.761965-0.456870-0.049609-0.048552,12.599070374601569,0.022675463708683532,8.695045347181807e-06,-11.652757194854571,0.0013541713984200224,12.63834542983009,3.0,12.60506498491545,0.005338801823221911,False,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5991, sigma_t=0.0226755, ei=8.69505e-06, pi=0.00135417, ucb=12.6383, beta=3.00, ts=12.6051, explore=0.0053388, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,best_sigma,pool_000177,0.879143-0.797225-0.163370-0.004824-0.020069-0.015179-0.950170-0.544752,7.479602970789877,0.09581734280085587,1.8048513878454153e-35,-1476.7735640419621,0.0,7.645563476767207,3.0,7.561763082658981,0.10062395725676698,False,7000,global,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=7.4796, sigma_t=0.0958173, ei=1.80485e-35, pi=0, ucb=7.64556, beta=3.00, ts=7.56176, explore=0.100624, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,best_logEI,pool_003259,0.000000-0.040426-0.005460-0.022742-0.761965-0.456870-0.049609-0.048552,12.599070374601569,0.022675463708683532,8.695045347181807e-06,-11.652757194854571,0.0013541713984200224,12.63834542983009,3.0,12.60506498491545,0.005338801823221911,False,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5991, sigma_t=0.0226755, ei=8.69505e-06, pi=0.00135417, ucb=12.6383, beta=3.00, ts=12.6051, explore=0.0053388, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,best_PI,pool_003259,0.000000-0.040426-0.005460-0.022742-0.761965-0.456870-0.049609-0.048552,12.599070374601569,0.022675463708683532,8.695045347181807e-06,-11.652757194854571,0.0013541713984200224,12.63834542983009,3.0,12.60506498491545,0.005338801823221911,False,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5991, sigma_t=0.0226755, ei=8.69505e-06, pi=0.00135417, ucb=12.6383, beta=3.00, ts=12.6051, explore=0.0053388, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,best_UCB,pool_003259,0.000000-0.040426-0.005460-0.022742-0.761965-0.456870-0.049609-0.048552,12.599070374601569,0.022675463708683532,8.695045347181807e-06,-11.652757194854571,0.0013541713984200224,12.63834542983009,3.0,12.60506498491545,0.005338801823221911,False,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5991, sigma_t=0.0226755, ei=8.69505e-06, pi=0.00135417, ucb=12.6383, beta=3.00, ts=12.6051, explore=0.0053388, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,best_exploration,pool_002525,0.948114-0.083622-0.838533-0.862784-0.633372-0.055182-0.967997-0.101322,5.097033529872729,0.07080005235536331,1.8048513878454153e-35,-5729.005207881281,0.0,5.219662817730763,3.0,5.054140715433592,0.11444643217645646,False,7000,global,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=5.09703, sigma_t=0.0708001, ei=1.80485e-35, pi=0, ucb=5.21966, beta=3.00, ts=5.05414, explore=0.114446, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
function_8,shadow_oldstyle,pool_003259,0.000000-0.040426-0.005460-0.022742-0.761965-0.456870-0.049609-0.048552,12.599070374601569,0.022675463708683532,8.695045347181807e-06,-11.652757194854571,0.0013541713984200224,12.63834542983009,3.0,12.60506498491545,0.005338801823221911,False,7000,tr,False,0.03792294375999994,0.03571620219361165,1.7858101096805825,"mu_t=12.5991, sigma_t=0.0226755, ei=8.69505e-06, pi=0.00135417, ucb=12.6383, beta=3.00, ts=12.6051, explore=0.0053388, stagnation_gain=0.0379229, threshold=0.0357162",robust_consensus,1,5
